737845;175.976183831446;173.096401827836;168.931281067577
737846;232.714258513655;229.325592542498;224.43592302884
737847;305.191206898684;301.268153203919;295.62517136942
737848;396.918155854657;392.455249739231;386.062120794384
737849;511.929124737542;506.947840419905;499.850024531894
737850;654.784871342798;649.340705531297;641.636390148333
737851;830.553016807695;824.742161411502;816.591771264993
737852;1044.75872956098;1038.72355790879;1030.35706917876
737853;1303.30056116737;1297.23298486689;1288.95351246945
737854;1612.32683014872;1606.46845246873;1598.65038629468
737855;1978.06930967234;1972.70723125307;1965.78710987436
737856;2406.63292349822;2402.09007339904;2396.54844459101
737857;2903.74267779305;2900.361671551;2896.69443633422
737858;3474.4520841375;3472.57186949749;3471.2500689778
737859;4122.82072839319;4122.74567855263;4124.1633735366
737860;4851.57221440909;4853.53386537265;4857.94466895155
737861;5661.74720603977;5665.85949103597;5673.30340947213
737862;6552.36940579973;6558.57898071727;6568.80243513719
737863;7520.14471952986;7528.17874710464;7540.55189717061
737864;8559.21524252837;8568.52974286864;8581.96639981854
737865;9660.98977757423;9670.72228143399;9683.60865228663
737866;10814.0711420019;10823.0018199501;10833.1409339986
737867;12004.2974235447;12010.8230320482;12015.4018420034
737868;13214.9096148726;13217.0344359883;13212.6201620875
737869;14426.8518511568;14422.199265306;14404.770505096
737870;15619.2030989848;15605.0505100703;15570.06696676
737871;16769.7310418308;16743.0695969229;16685.5820444955
737872;17855.5506317527;17813.1696083975;17727.9690355845
737873;18853.8619541141;18792.4559283385;18674.2578688915
737874;19742.7353250639;19659.0304140912;19502.687507247
737875;20501.9065124852;20392.8002597143;20193.5333498483
737876;21113.5421419007;20976.2501357906;20729.8859749741
737877;21562.9350669189;21395.1363085238;21098.3384076521
737878;21839.091901029;21639.0643800941;21289.542951027
737879;21935.1799559133;21701.9179458882;21298.6053033716
737880;21848.8082200997;21582.1134906376;21125.2927641406
737881;21582.1262461766;21282.6666933595;20774.0441642566
737882;21141.7352367032;20811.0662651152;20253.7809290459
737883;20538.4164635771;20178.9626882217;19577.5305006521
737884;19786.6926200531;19401.6899183832;18761.8843098895
737885;18904.2470202184;18497.6474603084;17826.3217743042
737886;17911.2330620264;17487.5775626658;16792.4387429745
737887;16829.511552512;16393.7771099132;15683.1229551117
737888;15681.8560551575;15239.2858465841;14521.7202226022
737889;14491.1662795546;14047.0918204502;13331.2332376441
737890;13279.7268330224;12839.3915705053;12133.5904381353
737891;12068.543730684;11636.937010346;10949.0157298611
737892;10876.7844094795;10458.4937174047;9795.52170503125
737893;9721.33921105534;9320.42707874808;8688.54002793328
737894;8616.51403089542;8236.42414125314;7640.69360438327
737895;7573.85570391156;7217.35071385501;6661.7066785321
737896;6602.10426957028;6271.2358341319;5758.44166331768
737897;5707.25998257437;5403.36957790431;4935.045715212
737898;4892.74812129102;4616.49564642976;4193.18604703321
737899;4159.66146004105;3911.07734123229;3532.3508017949
737900;3507.05873225372;3285.61441172456;2950.19189843637
737901;2932.29740963479;2736.98868637905;2442.88739252155
737902;2431.38044537049;2260.81812579729;2005.5032664977
737903;1999.29899369179;1851.8016528782;1632.33781842009
737904;1630.35620370827;1504.04048031814;1317.23558579393
737905;1318.46066754533;1211.32533252278;1053.8616736462
737906;1057.38167977786;967.382643411699;835.931151257177
737907;840.961879349873;766.076251313513;657.391602538557
737908;663.285896646813;601.564118741954;512.559795859407
737909;518.806180834491;468.412057568672;396.215688020797
737910;402.429162561273;361.668283005296;303.65856820833
737911;309.566297890219;276.903853549855;230.731110324495
737912;236.155370839895;210.224724376306;173.817506491966
737913;178.657768763607;158.261326166138;129.82179757226
737914;134.037373659894;118.141376399245;96.1321077380144
737915;99.7263303556012;87.451138684379;70.5758397197475
737916;73.5823565625592;64.1896677785384;51.3700971622782
737917;53.8415397891395;46.7198031197865;37.0707577664918
737918;39.0697988907303;33.7188765854497;26.5227946839115
737919;28.1154348504701;24.1313382025484;18.8136840589764
737920;20.0645008100529;17.1248167449486;13.2310756683929
737921;14.2001142525042;12.0505446415347;9.2253574632786
737922;9.96632954010146;8.40859888547041;6.3773168730626
737923;6.93679040887456;5.81804147153835;4.37078589924665
737924;4.78808473346759;3.9917763993055;2.96994094288694
737925;3.27751740864486;2.71576268321691;2.00079612237226
737926;2.22488778643717;1.83211885226858;1.33636349606893
737927;1.49779074212169;1.22560828324808;0.884938549884652
737928;0.999940357618137;0.812991393626158;0.580989612991554
737929;0.662028943510258;0.534756935235308;0.378172866291203
737930;0.434670115071885;0.3487892731005;0.244050165075471
737931;0.283023509784947;0.225582824923765;0.156147339759831
737932;0.182753274703883;0.144672224325768;0.0990505330289929
737933;0.11702745165868;0.0920026853038486;0.0622939382021083
737934;0.0743173565685275;0.0580165720720906;0.038841992655301
737935;0.0468028914388241;0.0362777081801634;0.0240117580872872
737936;0.0292304189419366;0.0224938522401621;0.0147167922836018
737937;0.0181041158746757;0.013830059538415;0.00894270911595432
737938;0.0111198653003018;0.00843180352708523;0.00538755593488541
737939;0.0067733209892426;0.0050974517501409;0.00321796431089544
737940;0.00409151090870916;0.00305577930816417;0.00190562480677441
737941;0.00245101345032175;0.00181646512762332;0.00111882024299202
737942;0.00145608792606361;0.00107070137508761;0.000651253359727237
737943;0.000857846200300083;0.000625814862393547;0.000375842926796901
737944;0.000501200145403406;0.000362710060863468;0.000215045089232757
737945;0.00029039749765957;0.000208453671273279;0.00012198864879792
