737885;41723.9031486743;41568.4920769104;41726.6444458703;38914.7622584134;44533.0440389351
737886;42087.7524711039;41926.5791063753;42090.2785795985;39163.3462390588;45012.158703149
737887;42392.7188058962;42226.5422075134;42395.0486824313;39367.0108872508;45418.4267245417
737888;42647.6454404248;42477.1483748783;42649.7983258775;39533.5212027173;45761.7696781323
737889;42860.2647873674;42686.0540507538;42862.2594863235;39669.4161425462;46051.1134321886
737890;43037.2660579488;42859.8756687293;43039.120453798;39780.1621004627;46294.3700154348
737891;43184.386246809;43004.2824135801;43186.1170010162;39870.3019600086;46498.4705336094
737892;43306.5113056272;43124.0983522375;43308.133695819;39943.5933910309;46669.4292202234
737893;43407.7786880605;43223.4053526071;43409.3065470302;40003.1324198268;46812.4249562942
737894;43491.6757040497;43305.6414148515;43493.1214293112;40051.4621395554;46931.889268544
737895;43561.1304747553;43373.6913485663;43562.5050851074;40090.6662682361;47031.5946812744
737896;43618.5939106879;43429.9683227182;43619.9071320734;40122.4485908302;47114.7392305455
737897;43666.1122181284;43476.4858673008;43667.3725858126;40148.1998962316;47184.0245400253
737898;43705.3901208922;43514.9205641555;43706.605088728;40169.0538881873;47241.7263535972
737899;43737.8453842153;43546.6660466573;43739.0214346326;40185.9337489257;47289.7570195049
737900;43764.6554350504;43572.8791228363;43765.7981855603;40199.5904761378;47329.720393963
737901;43786.7969543447;43594.5189089119;43787.9112579309;40210.6344230524;47362.959485637
737902;43805.0793188398;43612.3798561227;43806.1693567475;40219.5614459729;47390.5971917068
737903;43820.1727249997;43627.1195047974;43821.2420912295;40226.7740755227;47413.5713744768
737904;43832.6317576175;43639.281727032;43833.6835349781;40232.5988340789;47432.6646811562
737905;43842.9150846627;43649.3161368513;43843.9519125949;40237.3005658979;47448.5296034276
737906;43851.4018769088;43657.5942629164;43852.4260115193;40241.0939967969;47461.7097570206
737907;43858.4054711156;43664.4229987495;43859.4188379874;40244.1530228171;47472.6579194141
737908;43864.1847219288;43670.0557718035;43865.1889623384;40246.6185886258;47481.7508552317
737909;43868.9534215371;43674.7018067448;43869.9499327257;40248.6046928119;47489.3021502623
737910;43872.8881078696;43678.5338003148;43873.8780780033;40250.2036858972;47495.5725298421
737911;43876.1345314976;43681.6942748332;43877.1189699193;40251.4902660514;47500.7787969438
737912;43878.813007901;43684.30083423;43879.7927712365;40252.52482956;47505.101186242
737913;43881.0228446702;43686.450509726;43881.9986593007;40253.3561996088;47508.6894897317
737914;43882.8460017931;43688.2233511693;43883.8184831591;40254.0237933235;47511.6682102627
737915;43884.3501167004;43689.6853938398;43885.3197858516;40254.5595069818;47514.1407264189
737916;43885.5910035128;43690.8911085561;43886.5583012733;40254.9890281524;47516.1929788731
737917;43886.6147173363;43691.8854245504;43887.5800164093;40255.3331581651;47517.8962765075
737918;43887.4592589305;43692.7053992538;43888.4228742279;40255.6086094915;47519.3099083695
737919;43888.1559821486;43693.3815963805;43889.1181795957;40255.8288897233;47520.4830745739
737920;43888.7307558032;43693.9392231056;43889.6917598335;40256.004917516;47521.4565940905
737921;43889.2049226892;43694.3990683378;43890.164922618;40256.1453496187;47522.2644957597
737922;43889.5960910966;43694.778276802;43890.5552465362;40256.25730945;47522.9348727432
737923;43889.9187880191;43695.0909876123;43890.8772334745;40256.346491201;47523.4910848372
737924;43890.1849981868;43695.3488610209;43891.1428469535;40256.4173656001;47523.9526307735
737925;43890.4046088554;43695.5615129039;43891.3619563225;40256.4736901646;47524.3355275461
737926;43890.5857768127;43695.7368731249;43891.5427032593;40256.5183245299;47524.6532290955
737927;43890.7352311927;43695.8814811048;43891.6918041547;40256.55366614;47524.9167962455
737928;43890.8585233166;43696.0007295916;43891.8147995875;40256.5815720313;47525.1354746019
737929;43890.9602328234;43696.0990657039;43891.9162601458;40256.6036325381;47525.3168331087
737930;43891.0441377328;43696.1801567332;43891.9999562265;40256.6209548245;47525.4673206412
737931;43891.1133547494;43696.2470268802;43892.0689981169;40256.6345357842;47525.5921737146
737932;43891.1704550131;43696.3021700194;43892.1259515571;40256.6452360734;47525.6956739528
737933;43891.2175595928;43696.3476426921;43892.1729330737;40256.6535359734;47525.7815832122
737934;43891.2564182663;43696.3851407954;43892.2116886253;40256.6600015314;47525.8528350012
737935;43891.2884745122;43696.4160628239;43892.24365848;40256.6650512431;47525.9118977814
737936;43891.314919126;43696.4415620225;43892.270030736;40256.6689259383;47525.9609123137
737937;43891.3367344513;43696.4625893941;43892.2917854711;40256.671896742;47526.0015721606
737938;43891.3547308694;43696.4799291654;43892.3097311641;40256.6742052165;47526.0352565224
737939;43891.3695769013;43696.494228034;43892.3245347389;40256.6759374367;47526.0632163659
737940;43891.3818240402;43696.5060192862;43892.3367463484;40256.6772471248;47526.0864009556
737941;43891.391927238;43696.5157426858;43892.3468198201;40256.6782337872;47526.1056206888
737942;43891.4002618046;43696.5237608752;43892.355129521;40256.6789363337;47526.1215872756
737943;43891.4071373502;43696.5303728997;43892.3619842705;40256.6794594084;47526.1348152919
737944;43891.4128092855;43696.5358253606;43892.3676388166;40256.6798765081;47526.145742063
737945;43891.4174883105;43696.5403216128;43892.3723033037;40256.6801273467;47526.1548492744
