737845;7.30150772884067e-42;2.40912040523701e-47;1.58003366690541e-40;NaN;NaN
737846;6.23239857496886e-08;1.79647518110256e-07;5.42719996531374e-07;-36007.2296170777;36007.2296172024
737847;0.000132504467305378;0.000304417923606127;0.000720219669196748;-36007.2294846647;36007.2297496736
737848;0.00953736834661982;0.0191608994550681;0.0393248296253786;-36007.2201282282;36007.2392029649
737849;0.171505947527545;0.313158436843048;0.581173679400703;-36007.0645134846;36007.4075253796
737850;1.44210592364229;2.44465921389567;4.19660535231137;-36005.9973773713;36008.8815892185
737851;7.49670676754676;11.9589563944098;19.2631401476824;-36002.5650650017;36017.5584785368
737852;27.9646470218627;42.3731790240854;64.6789360591025;-35999.8502648505;36055.7795588942
737853;81.817131351677;118.56585486128;172.743701143898;-36019.8559856749;36183.4902483783
737854;198.835930619803;277.024888654622;387.367511100269;-36110.7685134854;36508.4403747251
737855;417.423797993732;561.443205058134;756.758235332734;-36312.1467857708;37146.9943817582
737856;778.446349127312;1014.18295058857;1322.3275146057;-36578.9017119097;38135.7944101643
737857;1316.47156831382;1665.94129784197;2107.23123733061;-36738.1233020252;39371.0664386529
737858;2050.84006723669;2526.67931369436;3108.05555198318;-36551.9216206192;40653.6017550926
737859;2979.06734016808;3580.37814528521;4291.93479980004;-35857.1250849426;41815.2597652787
737860;4074.28386935898;4784.88739423012;5599.59421616534;-34675.8671508519;42824.4348895699
737861;5287.20235569141;6076.65044608287;6953.1966571729;-33216.5527626029;43790.9574739857
737862;6551.9406079654;7378.93972971664;8266.89618511686;-31762.906708156;44866.7879240868
737863;7794.25087300153;8611.663705611;9457.77112523871;-30523.3834756878;46111.8852216908
737864;8940.42912099269;9700.81850810812;10455.1781323162;-29545.3343857629;47426.1926277483
737865;9925.34327114178;10586.0899257259;11207.2733967272;-28748.1033394227;48598.7898817063
737866;10698.4714461512;11225.7470116613;11684.2257771301;-28031.3388323555;49428.2817246579
737867;11227.4021332332;11598.6099885541;11878.3086242217;-27371.5147867622;49826.3190532287
737868;11498.770863853;11703.3888001702;11801.503541546;-26854.0829864753;49851.6247141812
737869;11517.001428611;11556.0133946239;11481.4619865777;-26638.2536810546;49672.2565382766
737870;11301.4488975225;11185.7107510674;10956.6851013468;-26880.0331311174;49482.9309261624
737871;10882.6156907286;10630.5627436721;10271.6599075416;-27653.2179470842;49418.4493285413
737872;10298.0655718496;9933.15551466978;9472.49586865297;-28909.0429173411;49505.1740610403
737873;9588.5383635434;9136.75748261898;8603.39420242068;-30492.5211732249;49669.5979003117
737874;8794.61283119671;8282.28205806694;7704.09106394161;-32197.7096827972;49786.9353451906
737875;7954.10990973215;7406.1314616862;6808.26574092889;-33826.9499831776;49735.1698026419
737876;7100.29513117981;6538.89509922863;5942.80326217534;-35230.2116685774;49430.801930937
737877;6260.83873253689;5704.79414323241;5127.744549022;-36320.0641172299;48841.7415823036
737878;5457.42685799324;4921.72018927963;4376.73814056409;-37068.7535150198;47983.6072310063
737879;4705.8841106054;4201.70279301714;3697.81517742034;-37495.677649147;46907.4458703578
737880;4016.65992991794;3551.64953664877;3094.33355384661;-37651.5059128915;45684.8257727273
737881;3395.54133261141;2974.22452905066;2565.9693589248;-37602.7593438944;44393.8420091172
737882;2844.47532762128;2468.75980057567;2109.66750284379;-37418.904259515;43107.8549147576
737883;2362.40990224504;2032.12361005579;1720.49452497911;-37162.8995297741;41887.7193342642
737884;1946.08850488684;1659.49674534451;1392.36265263452;-36885.4260517929;40777.6030615665
737885;1590.75657022812;1345.03053770115;1118.61431791147;-36622.5215597122;39804.0347001684
737886;1290.75828641767;1082.37779262394;892.470636438401;-36395.9666834478;38977.4832562832
737887;1040.01692785691;865.100261681668;707.356494584946;-36215.5287542835;38295.5626099973
737888;832.402792062052;686.964237129841;557.119855514482;-36082.1169140736;37746.9224981977
737889;661.999617350054;542.140179527606;436.164717448441;-35991.0323954742;37315.0316301743
737890;523.284048950052;425.323879801291;339.516803325236;-35934.7582393494;36981.3263372495
737891;411.234037221191;331.796341167556;262.839344093749;-35905.0229473064;36727.4910217488
737892;321.381711096622;257.438047868362;202.413876508415;-35894.1109579903;36536.8743801836
737893;249.824883133496;198.711122409373;155.098276178656;-35895.5392055696;36395.1889718366
737894;193.209392018826;152.620469178967;118.271601712722;-35904.2770422045;36290.6958262421
737895;148.692329755463;116.662637664744;89.7729268874268;-35916.6829904555;36214.0676499664
737896;113.894077143071;88.7689839065578;67.8392824084177;-35930.2970315564;36158.0851858425
737897;86.84513319446;67.2478536726309;51.0461485913148;-35943.5839539359;36117.2742203248
737898;65.9320513601332;50.7289861812597;38.2526237094443;-35955.6848251313;36087.5489278516
737899;49.845416365985;38.1121355193753;28.552403118164;-35966.2048462814;36065.8956790134
737900;37.5317045209384;28.5209977343303;21.2309927316207;-35975.046944298;36050.1103533398
737901;28.1500413821942;21.2628729185781;15.7290949447662;-35982.2896476129;36038.5897303773
737902;21.0342670565323;15.7940379955432;11.6117960445108;-35988.1026355233;36030.1711696364
737903;15.6603011244051;11.6905135014331;8.54300750295567;-35992.6917497481;36024.0123519969
737904;11.6185273101322;8.62373715592036;6.26453222500311;-35996.265605689;36019.5026603092
737905;8.5907575203261;6.34057506901709;4.57911095692918;-35999.0171744764;36016.198689517
737906;6.33125577981586;4.64708093384727;3.33683048937703;-36001.1151865314;36013.777698091
737907;4.65128041778675;3.39543331033558;2.42432670944086;-36002.7015987538;36012.0041595894
737908;3.40661832642955;2.4735251421434;1.75627954763167;-36003.8925243327;36010.7057609855
737909;2.48762361180476;1.79673638326479;1.26876488925367;-36004.7809140661;36009.7561612897
737910;1.81132379852306;1.30148198766036;0.914095026479458;-36005.4399230421;36009.0625706391
737911;1.31521244450288;0.940188221393781;0.656840883333303;-36005.9263410096;36008.5567658986
737912;0.952402572563159;0.677407030610424;0.470784300235481;-36006.2837570572;36008.1885622023
737913;0.687867618170376;0.48682926163072;0.33659645177126;-36006.5453121333;36007.9210473697
737914;0.495543885365476;0.349002131436556;0.240079030333936;-36006.736000961;36007.7270887317
737915;0.356110015026134;0.249594417704346;0.170838625101768;-36006.8745438174;36007.5867638475
